ID,착과량(int)
TEST_0937,140.6916978732786
TEST_0938,225.05539933328666
TEST_0939,147.93035162588652
TEST_0940,214.10127701192692
TEST_0941,151.24529357613562
TEST_0942,147.18150181994474
TEST_0943,556.6069962287718
TEST_0944,250.0580758775791
TEST_0945,655.3804576547261
TEST_0946,183.14950716067742
TEST_0947,753.501098916299
TEST_0948,273.24146372313544
TEST_0949,451.9293694168341
TEST_0950,358.1826368623773
TEST_0951,635.3036154462878
TEST_0952,144.88647358521615
TEST_0953,449.15179831497267
TEST_0954,352.4845857814567
TEST_0955,587.1492141803018
TEST_0956,709.3977433628653
TEST_0957,149.6482058502416
TEST_0958,447.71504331156484
TEST_0959,544.8317044514331
TEST_0960,214.58698591381116
TEST_0961,342.7438043672549
TEST_0962,445.1430386775045
TEST_0963,52.96958878832828
TEST_0964,375.06359831043017
TEST_0965,147.37620021938181
TEST_0966,351.8536628678502
TEST_0967,339.07295334048223
TEST_0968,547.7601299153445
TEST_0969,341.5184685893931
TEST_0970,96.81644801333252
TEST_0971,523.4744467684062
TEST_0972,263.90319607533723
TEST_0973,459.882130608415
TEST_0974,348.8233376724066
TEST_0975,628.7190382848388
TEST_0976,561.7173526211368
TEST_0977,246.9793629101106
TEST_0978,246.23805641398206
TEST_0979,255.84490538385904
TEST_0980,253.40070855118012
TEST_0981,147.72879271632632
TEST_0982,46.13885290234821
TEST_0983,362.6550030834434
TEST_0984,204.0118977040467
TEST_0985,645.6140502082873
TEST_0986,756.2243401222934
TEST_0987,49.01526597691324
TEST_0988,239.06117635771716
TEST_0989,648.5936075695549
TEST_0990,448.22420702509083
TEST_0991,459.49233110949746
TEST_0992,233.3503913373047
TEST_0993,752.7267722626946
TEST_0994,456.5545744262035
TEST_0995,444.8379439520963
TEST_0996,152.73174840142715
TEST_0997,671.454018801285
TEST_0998,442.4271311594056
TEST_0999,580.3701500942864
TEST_1000,618.1727269574521
TEST_1001,541.5882344285667
TEST_1002,751.5138754347598
TEST_1003,645.3570957488457
TEST_1004,241.14819686830134
TEST_1005,446.1651166775492
TEST_1006,243.47846373392161
TEST_1007,751.3165851358401
TEST_1008,445.173929289337
TEST_1009,741.6721861286582
TEST_1010,351.9863080321487
TEST_1011,561.6097576606552
TEST_1012,566.0565777218993
TEST_1013,546.8178262517878
TEST_1014,355.00497897044
TEST_1015,244.82061546087067
TEST_1016,450.6679144577832
TEST_1017,646.945466082845
TEST_1018,449.18703971730054
TEST_1019,436.4703798451194
TEST_1020,154.16029152219076
TEST_1021,351.11648577642325
TEST_1022,392.55567825425834
TEST_1023,144.05841171258646
TEST_1024,251.82966095453745
TEST_1025,445.8970984436515
TEST_1026,632.9080077684935
TEST_1027,252.8266961690707
TEST_1028,752.304734480428
TEST_1029,91.00035621514117
TEST_1030,451.71824387647723
TEST_1031,650.9098592740341
TEST_1032,113.46080010118774
TEST_1033,700.8213764724208
TEST_1034,651.5283169437986
TEST_1035,541.0935245034996
TEST_1036,652.6510234102651
TEST_1037,548.1171969124952
TEST_1038,348.55568716842237
TEST_1039,261.15577335071487
TEST_1040,554.3264449352713
TEST_1041,650.6783135890437
TEST_1042,348.3815625463499
TEST_1043,361.1880280187951
TEST_1044,41.911306736138094
TEST_1045,446.29587535698005
TEST_1046,340.8879848375621
TEST_1047,356.3451787603893
TEST_1048,146.10392486884223
TEST_1049,153.38580909891766
TEST_1050,752.6772691475805
TEST_1051,249.87264476956904
TEST_1052,565.208949017606
TEST_1053,356.7154060035783
TEST_1054,559.9009712700292
TEST_1055,345.0466093126498
TEST_1056,563.0604026465196
TEST_1057,368.0797578310534
TEST_1058,556.8020424352135
TEST_1059,89.88218006858838
TEST_1060,760.2786314728212
TEST_1061,554.9480258614554
TEST_1062,450.4848748379719
TEST_1063,757.4656897462999
TEST_1064,655.0016271522436
TEST_1065,648.5618696514473
TEST_1066,565.8411518088872
TEST_1067,459.23577062764844
TEST_1068,155.22851532545727
TEST_1069,447.4430485879657
TEST_1070,158.52658438635734
TEST_1071,753.9152349219364
TEST_1072,149.95385382317585
TEST_1073,357.45363261607463
TEST_1074,447.19213460033563
TEST_1075,150.69671656192864
TEST_1076,567.0945648249675
TEST_1077,143.8556652639028
TEST_1078,552.4535878907768
TEST_1079,250.74842477204956
TEST_1080,755.162655987161
TEST_1081,564.196546661649
TEST_1082,39.36579542335733
TEST_1083,627.2033519899412
TEST_1084,644.3470475260376
TEST_1085,563.0198468910628
TEST_1086,345.41336859644684
TEST_1087,346.63668371338315
TEST_1088,515.3172713107143
TEST_1089,39.04459922689422
TEST_1090,354.9057747747078
TEST_1091,249.49328564650068
TEST_1092,445.5199552237594
TEST_1093,154.64001715467433
TEST_1094,589.9410394095274
TEST_1095,171.68281204094296
TEST_1096,45.96190269670908
TEST_1097,692.0505595339588
TEST_1098,756.054530390896
TEST_1099,261.0979478367605
TEST_1100,354.61168348761834
TEST_1101,43.75329592035314
TEST_1102,645.9381054363769
TEST_1103,222.37229766098127
TEST_1104,147.0523790806898
TEST_1105,757.5875098046729
TEST_1106,147.3792240211432
TEST_1107,646.533667623184
TEST_1108,559.8003612011125
TEST_1109,344.23674937005023
TEST_1110,546.2013628884813
TEST_1111,542.0353661108562
TEST_1112,464.3765659985846
TEST_1113,657.049605959688
TEST_1114,542.0129380866563
TEST_1115,342.7963736625139
TEST_1116,452.49999377990275
TEST_1117,649.2345981906592
TEST_1118,241.22761913154253
TEST_1119,659.9370501567445
TEST_1120,154.83320215934486
TEST_1121,144.7381326949565
TEST_1122,151.206436634659
TEST_1123,542.5016834515112
TEST_1124,161.771321447945
TEST_1125,275.73718619439876
TEST_1126,551.2189917615423
TEST_1127,153.38723694626583
TEST_1128,368.86598982875614
TEST_1129,754.5790275058346
TEST_1130,648.4446549013957
TEST_1131,552.0868325612256
TEST_1132,70.2673411468014
TEST_1133,647.4237073401797
TEST_1134,546.5802703033738
TEST_1135,150.5228043962039
TEST_1136,412.5992845185433
TEST_1137,684.1155848318326
TEST_1138,350.08926883970474
TEST_1139,544.9129181865617
TEST_1140,373.4477226476991
TEST_1141,455.58740453689995
TEST_1142,152.19813338991435
TEST_1143,548.9291676842779
TEST_1144,248.5229520045976
TEST_1145,655.4418649882467
TEST_1146,346.7229646751518
TEST_1147,163.72537064365414
TEST_1148,344.6031500732092
TEST_1149,208.6451849440508
TEST_1150,141.18575404191094
TEST_1151,366.5948969849417
TEST_1152,340.5390364202643
TEST_1153,545.454225871386
TEST_1154,337.4672476989219
TEST_1155,302.08076557878167
TEST_1156,656.8420303761397
TEST_1157,458.24063168753406
TEST_1158,147.81949304122122
TEST_1159,449.5096505191732
TEST_1160,117.22749444217888
TEST_1161,86.64167629087888
TEST_1162,632.2881781919833
TEST_1163,449.0780731456482
TEST_1164,157.2493046714434
TEST_1165,750.5288572633236
TEST_1166,516.4282625412083
TEST_1167,254.9216353073288
TEST_1168,650.1649401894168
TEST_1169,156.25497203648237
TEST_1170,552.0772107011798
TEST_1171,555.2708365245916
TEST_1172,513.7892884726236
TEST_1173,237.89002832855297
TEST_1174,747.959405615462
TEST_1175,557.5166041731513
TEST_1176,149.05261333486956
TEST_1177,25.67782507105043
TEST_1178,148.19130283993525
TEST_1179,446.89764156080173
TEST_1180,43.37407093408838
TEST_1181,640.3229908449906
TEST_1182,442.6289482389394
TEST_1183,449.4665779702348
TEST_1184,752.4584485957892
TEST_1185,345.6103183968358
TEST_1186,48.906203949485345
TEST_1187,26.715459266263966
TEST_1188,643.9363316348384
TEST_1189,619.8042044124379
TEST_1190,548.5646353010515
TEST_1191,237.2117532800088
TEST_1192,635.4537515303198
TEST_1193,755.5402531426837
TEST_1194,248.39772783531234
TEST_1195,384.8701756058348
TEST_1196,750.5487061818047
TEST_1197,43.84799571504157
TEST_1198,456.9484831319925
TEST_1199,378.63824190086257
TEST_1200,386.5095186989377
TEST_1201,262.3160146183619
TEST_1202,447.8029393209574
TEST_1203,541.2779717572921
TEST_1204,540.8375519269509
TEST_1205,254.95919980851411
TEST_1206,643.1112994400157
TEST_1207,253.21002892280748
TEST_1208,171.7752229364854
TEST_1209,446.1610380122756
TEST_1210,633.1573836030433
TEST_1211,239.13671701723274
TEST_1212,642.1893750041329
TEST_1213,751.2943513631986
TEST_1214,448.56115024020573
TEST_1215,354.36743261709137
TEST_1216,245.09671051553798
TEST_1217,344.57037863165596
TEST_1218,43.07931853034641
TEST_1219,250.05615251234116
TEST_1220,229.61595553783414
TEST_1221,44.378955692621886
TEST_1222,345.62228301991854
TEST_1223,453.73052647017636
TEST_1224,647.1076792184584
TEST_1225,158.99624116080682
TEST_1226,36.22602017408784
TEST_1227,450.7579049580056
TEST_1228,276.689879634373
TEST_1229,42.38615391815403
TEST_1230,678.845263112172
TEST_1231,246.98591590615828
TEST_1232,762.0992450634741
TEST_1233,755.2656234480796
TEST_1234,95.50154354118698
TEST_1235,151.18631652903215
TEST_1236,629.4789868483119
TEST_1237,241.33657282019087
TEST_1238,641.1916268954574
TEST_1239,248.64864011605434
TEST_1240,551.7527977119257
TEST_1241,655.6603279274049
TEST_1242,344.94614519239235
TEST_1243,153.55416753558637
TEST_1244,656.6964167171026
TEST_1245,748.726873382874
TEST_1246,345.8174394434691
TEST_1247,230.4381606999539
TEST_1248,448.3449671036426
TEST_1249,758.4557814590173
TEST_1250,187.25089836492282
TEST_1251,627.6723940069018
TEST_1252,32.714618861167786
TEST_1253,257.8937531110215
TEST_1254,146.89046047686327
TEST_1255,444.79678893120683
TEST_1256,25.447084753356275
TEST_1257,542.2975390424973
TEST_1258,254.28831983806478
TEST_1259,147.39712647457475
TEST_1260,343.5626934510505
TEST_1261,642.5713697583471
TEST_1262,152.71442681242067
TEST_1263,47.12147604955413
TEST_1264,551.5290584057486
TEST_1265,52.36688319752207
TEST_1266,191.21607342315772
TEST_1267,545.0919056730667
TEST_1268,643.8858309048711
TEST_1269,451.75031278774907
TEST_1270,355.7733095695649
TEST_1271,253.27756073478386
TEST_1272,151.3492026581149
TEST_1273,641.8469491213912
TEST_1274,554.4264853015844
TEST_1275,564.4003749835475
TEST_1276,755.0431503208569
TEST_1277,249.8871023234312
TEST_1278,556.9721652982191
TEST_1279,431.13614174137183
TEST_1280,750.0649551792633
TEST_1281,305.75343628255143
TEST_1282,24.860679719824866
TEST_1283,54.87828214650025
TEST_1284,347.70560770925266
TEST_1285,90.3321232678271
TEST_1286,634.8095699416501
TEST_1287,158.79654762384178
TEST_1288,348.7727788063327
TEST_1289,652.0670569009309
TEST_1290,235.3873953653258
TEST_1291,569.1176830785745
TEST_1292,551.947141265503
TEST_1293,628.1568710534451
TEST_1294,244.88897412415736
TEST_1295,341.5716034102894
TEST_1296,549.5066594945501
TEST_1297,340.42358938040536
TEST_1298,511.8301513282798
TEST_1299,149.48663236535143
TEST_1300,432.1513797027527
TEST_1301,446.084825331844
TEST_1302,676.5703239871767
TEST_1303,451.78892996082567
TEST_1304,572.4598378849901
TEST_1305,37.708841903937746
TEST_1306,577.7233699196623
TEST_1307,347.9691818177987
TEST_1308,622.5329376462391
TEST_1309,350.16900209079114
TEST_1310,547.1971712398706
TEST_1311,299.3667218490098
TEST_1312,571.5510582500668
TEST_1313,451.90466532478126
TEST_1314,568.7668253416443
TEST_1315,242.05473010643527
TEST_1316,241.2037491548384
TEST_1317,448.37065559320564
TEST_1318,144.15345397542168
TEST_1319,42.28145557349402
TEST_1320,569.1450741693599
TEST_1321,36.485970834072006
TEST_1322,654.6271751971818
TEST_1323,196.77561774692995
TEST_1324,150.52338687517502
TEST_1325,351.6852404824768
TEST_1326,152.52517905554367
TEST_1327,645.2860960911278
TEST_1328,358.43180450137805
TEST_1329,142.0956508775062
TEST_1330,345.70170280833753
TEST_1331,446.7323619210617
TEST_1332,553.7141377051908
TEST_1333,143.9097277521891
TEST_1334,444.2904129251267
TEST_1335,95.6550165157572
TEST_1336,743.9520716773111
TEST_1337,547.652318472362
TEST_1338,451.80024961836455
TEST_1339,235.9488219407408
TEST_1340,256.3491688212991
TEST_1341,439.9877083891975
TEST_1342,246.4662344449273
TEST_1343,579.5350536938748
TEST_1344,447.16091435115334
TEST_1345,443.9456441392475
TEST_1346,642.5880346192711
TEST_1347,96.00127727667737
TEST_1348,30.504531677268787
TEST_1349,643.2307440504899
TEST_1350,639.0569438034739
TEST_1351,139.2308181022167
TEST_1352,247.6138254814218
TEST_1353,753.8048080905264
TEST_1354,36.24891508214254
TEST_1355,649.8627126073757
TEST_1356,589.2823378417074
TEST_1357,450.63992113045526
TEST_1358,553.7412654896794
TEST_1359,703.3435697068024
TEST_1360,557.3059402968627
TEST_1361,154.58128598775255
TEST_1362,393.703911472608
TEST_1363,162.1518390802186
TEST_1364,249.5287581636841
TEST_1365,651.7093712487235
TEST_1366,97.62385866457946
TEST_1367,313.410004059902
TEST_1368,247.73519964213963
TEST_1369,453.0692110884862
TEST_1370,248.0352074053492
TEST_1371,519.6538647184896
TEST_1372,653.5369547281492
TEST_1373,454.9133768402612
TEST_1374,283.741933960455
TEST_1375,641.3916558157593
TEST_1376,545.0252046749408
TEST_1377,353.32169539760963
TEST_1378,35.3787001702122
TEST_1379,542.5027338811237
TEST_1380,241.9469269748986
TEST_1381,347.9655952526322
TEST_1382,51.49122400329302
TEST_1383,146.11720349507047
TEST_1384,156.1074353146418
TEST_1385,540.8005871803925
TEST_1386,652.8592172653612
TEST_1387,456.067880786699
TEST_1388,37.2767824083798
TEST_1389,454.80212005843634
TEST_1390,643.5022248642731
TEST_1391,751.627305960983
TEST_1392,647.6223926665841
TEST_1393,261.6284456055035
TEST_1394,766.8177923471121
TEST_1395,544.6053492901783
TEST_1396,354.68274612234114
TEST_1397,25.645346924597742
TEST_1398,450.65255022571705
TEST_1399,30.01277726278097
TEST_1400,654.3261158126123
TEST_1401,656.8971851036199
TEST_1402,449.6749399085079
TEST_1403,249.15819594056802
TEST_1404,751.4740391750591
TEST_1405,95.58830735488392
TEST_1406,149.89078559080292
TEST_1407,650.6944860105771
TEST_1408,252.8314327158535
TEST_1409,149.5395623079952
TEST_1410,753.0831970530797
TEST_1411,543.7140457053756
TEST_1412,155.29817044270354
TEST_1413,151.13448886260065
TEST_1414,244.83953914555022
TEST_1415,650.1689056589006
TEST_1416,419.6236971548168
TEST_1417,750.4174694985612
TEST_1418,759.2001578236902
TEST_1419,136.55820949287755
TEST_1420,525.5721150743154
TEST_1421,145.7242335344516
TEST_1422,446.8123144174085
TEST_1423,249.28161319925212
TEST_1424,248.6960336864052
TEST_1425,450.0494977335737
TEST_1426,758.1019594625318
TEST_1427,639.5306298020007
TEST_1428,524.4041999420822
TEST_1429,624.1765234992258
TEST_1430,233.21150368748494
TEST_1431,244.3724240285035
TEST_1432,559.8102451587683
TEST_1433,340.4607484571786
TEST_1434,350.74575725445885
TEST_1435,344.369659962133
TEST_1436,152.73894662379718
TEST_1437,756.138701181671
TEST_1438,153.81811491555322
TEST_1439,650.7144172719399
TEST_1440,449.7450704750428
TEST_1441,145.90363438430617
TEST_1442,559.9262658357561
TEST_1443,449.66143709168665
TEST_1444,254.71116515640375
TEST_1445,543.1578392640022
TEST_1446,84.9789882719717
TEST_1447,450.959767120205
TEST_1448,442.0635379705139
TEST_1449,757.1846398036301
TEST_1450,647.2796984764819
TEST_1451,664.2085455526501
TEST_1452,645.8051577090195
TEST_1453,342.4945560211968
TEST_1454,645.4485068834873
TEST_1455,242.12158836743342
TEST_1456,449.705506236976
TEST_1457,38.19829364762984
TEST_1458,541.1328090202637
TEST_1459,347.0703502481284
TEST_1460,552.3051015312262
TEST_1461,141.37459078581972
TEST_1462,40.424694144840224
TEST_1463,753.9832908501128
TEST_1464,355.9040092602585
TEST_1465,456.4167033640613
TEST_1466,146.07249228299113
TEST_1467,253.22390377222322
TEST_1468,260.99046696113743
TEST_1469,457.7232194261342
TEST_1470,41.22904274847218
TEST_1471,757.0273513419522
TEST_1472,358.28528972392894
TEST_1473,249.0759266942837
TEST_1474,147.96600157722952
TEST_1475,541.374423788019
TEST_1476,558.7918646398174
TEST_1477,334.8656017954422
TEST_1478,347.8529726491932
TEST_1479,241.32915275070042
TEST_1480,657.5308864791364
TEST_1481,150.26264149618495
TEST_1482,149.70931425280673
TEST_1483,450.17734553808907
TEST_1484,516.9681801356296
TEST_1485,96.6999886586848
TEST_1486,302.3999713217517
TEST_1487,754.0184752267028
TEST_1488,45.7349845931964
TEST_1489,58.83561772151364
TEST_1490,445.0831716819299
TEST_1491,641.1314853197041
TEST_1492,649.8961458722969
TEST_1493,100.46219886989529
TEST_1494,551.4673435534261
TEST_1495,147.69089180854942
TEST_1496,647.8980642753379
TEST_1497,344.90301167459285
TEST_1498,659.6929492786159
TEST_1499,358.61298772303525
TEST_1500,445.9611859939834
TEST_1501,367.62808086247867
TEST_1502,257.90940576867024
TEST_1503,347.757946874037
TEST_1504,345.53786991473214
TEST_1505,54.481614893873825
TEST_1506,422.1827991656537
TEST_1507,355.60775122860673
TEST_1508,711.6754768132456
TEST_1509,652.3195893008447
TEST_1510,518.760982514528
TEST_1511,259.618237980465
TEST_1512,248.19660936814688
TEST_1513,456.2264789542294
TEST_1514,73.5770849859462
TEST_1515,250.42377285133648
TEST_1516,351.8422383151231
TEST_1517,447.13406019487337
TEST_1518,239.5707220099221
TEST_1519,647.974614986833
TEST_1520,452.8659114943309
TEST_1521,685.7070210270015
TEST_1522,157.91390793886762
TEST_1523,248.7364934867657
TEST_1524,356.51867543519415
TEST_1525,654.1850872242815
TEST_1526,376.8684343262852
TEST_1527,357.9475899518961
TEST_1528,49.71951562487627
TEST_1529,447.8076047398809
TEST_1530,755.3812920037718
TEST_1531,303.90966077668077
TEST_1532,547.568451772948
TEST_1533,37.5622664351979
TEST_1534,130.1840145650003
TEST_1535,355.4902729645499
TEST_1536,548.2879119366472
TEST_1537,244.51964294169255
TEST_1538,350.61721647716547
TEST_1539,365.19199368528473
TEST_1540,339.370410725347
TEST_1541,549.6313025660672
TEST_1542,29.870518722140304
TEST_1543,256.1356842970916
TEST_1544,142.65114800617795
TEST_1545,632.4002563869295
TEST_1546,451.2017420503743
TEST_1547,251.00986760465773
TEST_1548,555.3613486921006
TEST_1549,152.89731481828497
TEST_1550,237.52082551646703
TEST_1551,342.3147294872339
TEST_1552,157.5197352544241
TEST_1553,545.689412915108
TEST_1554,467.8059585182452
TEST_1555,254.6822260331692
TEST_1556,646.152549390517
TEST_1557,736.1016360955533
TEST_1558,143.86247527294978
TEST_1559,343.129662444775
TEST_1560,445.625190756893
TEST_1561,252.1657124804974
TEST_1562,522.428460959691
TEST_1563,151.2360130399439
TEST_1564,450.4805655928391
TEST_1565,246.83503875232307
TEST_1566,656.3771161226797
TEST_1567,253.96058943042203
TEST_1568,568.8084362423938
TEST_1569,552.1278685809633
TEST_1570,754.3165455514817
TEST_1571,36.788394128461945
TEST_1572,657.5824974587244
TEST_1573,460.49825961390957
TEST_1574,660.6497591009562
TEST_1575,140.20409047191248
TEST_1576,165.17463944159326
TEST_1577,557.6049387040667
TEST_1578,649.3439218937172
TEST_1579,651.4806693718546
TEST_1580,356.8193472888545
TEST_1581,706.2279490641693
TEST_1582,458.3729458074254
TEST_1583,376.53918036112105
TEST_1584,448.83880262723886
TEST_1585,444.9399211856898
TEST_1586,245.29918654729696
TEST_1587,758.7147481592075
TEST_1588,514.2803389510776
TEST_1589,350.7457080683905
TEST_1590,246.30600937966366
TEST_1591,344.10684077840637
TEST_1592,657.6671705267108
TEST_1593,555.1060581749825
TEST_1594,44.55674578936351
TEST_1595,745.0291467377051
TEST_1596,729.5648301783631
TEST_1597,569.718553586189
TEST_1598,540.0228894919162
TEST_1599,229.88627603411973
TEST_1600,652.0407936263781
TEST_1601,151.83143444614032
TEST_1602,501.0851567595392
TEST_1603,705.546181822226
TEST_1604,153.49633676690723
TEST_1605,549.4376224704766
TEST_1606,354.03931241311625
TEST_1607,759.7331338915974
TEST_1608,242.9824022928433
TEST_1609,246.9325986320126
TEST_1610,450.10931671219936
TEST_1611,375.8759567781414
TEST_1612,434.1442323943242
TEST_1613,167.74327091394704
TEST_1614,189.25921821652702
TEST_1615,350.7643016269358
TEST_1616,246.7345300696871
TEST_1617,159.47615767352255
TEST_1618,351.3534480132526
TEST_1619,543.4515366851779
TEST_1620,152.07947584068498
TEST_1621,458.3512607463485
TEST_1622,449.6668180325073
TEST_1623,156.67481401941583
TEST_1624,450.6309171233981
TEST_1625,659.2157875644654
TEST_1626,746.2657184296113
TEST_1627,353.09883704419406
TEST_1628,737.5512904370954
TEST_1629,641.1546408805684
TEST_1630,592.5255530758408
TEST_1631,29.240644985402543
TEST_1632,642.66236573575
TEST_1633,255.93992553235645
TEST_1634,447.3490546071032
TEST_1635,451.63660514646136
TEST_1636,88.0522110332039
TEST_1637,451.1809051834789
TEST_1638,247.42667795346844
TEST_1639,249.96126981987848
TEST_1640,86.69701540480932
TEST_1641,341.5400647947628
TEST_1642,526.1932626457523
TEST_1643,156.05489286210428
TEST_1644,453.139982835588
TEST_1645,243.52450611076583
TEST_1646,735.5863377032185
TEST_1647,346.33920313904747
TEST_1648,241.01467495720559
TEST_1649,65.91715327222519
TEST_1650,249.5517908178815
TEST_1651,711.1638427265641
TEST_1652,36.04355933315088
TEST_1653,154.21188292821893
TEST_1654,36.868115182229715
TEST_1655,354.3241649505453
TEST_1656,744.8299783224091
TEST_1657,144.69018049694128
TEST_1658,649.5638325435119
TEST_1659,237.7980086228357
TEST_1660,518.6736936830132
TEST_1661,758.3604767036637
TEST_1662,87.96088399615468
TEST_1663,356.96825458284604
TEST_1664,388.52561272704367
TEST_1665,645.1053747024112
TEST_1666,160.31838866411687
TEST_1667,157.1397651828881
TEST_1668,59.63100721622265
TEST_1669,157.23823301546093
TEST_1670,541.7048342546275
TEST_1671,357.1481665176708
TEST_1672,341.1452301656655
TEST_1673,553.6135580569495
TEST_1674,454.12209485015484
TEST_1675,55.875159150828004
TEST_1676,363.50510475494315
TEST_1677,645.1198550830115
TEST_1678,143.0096558061764
TEST_1679,443.6752501803452
TEST_1680,581.168029914836
TEST_1681,352.3335066742872
TEST_1682,361.18949511559106
TEST_1683,455.0425849421837
TEST_1684,352.50208224184144
TEST_1685,567.7253767298138
TEST_1686,348.07306098508707
TEST_1687,579.4743088600474
TEST_1688,31.620306558984645
TEST_1689,545.2251445005903
TEST_1690,745.7142887259444
TEST_1691,151.64857401356318
TEST_1692,358.61163267139096
TEST_1693,555.7903006671256
TEST_1694,747.9706554398118
TEST_1695,531.5641916488466
TEST_1696,43.9538553972866
TEST_1697,248.79950457179388
TEST_1698,243.05564950851738
TEST_1699,346.6754337533985
TEST_1700,449.3693585829935
TEST_1701,251.2283487647937
TEST_1702,247.3469075003659
TEST_1703,24.250554335189875
TEST_1704,757.76569833067
TEST_1705,616.2591830888607
TEST_1706,388.3330644231959
TEST_1707,750.4191832880655
TEST_1708,639.4360125847386
TEST_1709,460.50633682604206
TEST_1710,376.0385592691522
TEST_1711,287.4228995963863
TEST_1712,647.6603682199635
TEST_1713,359.6213099632996
TEST_1714,452.2938774098985
TEST_1715,555.1570314845774
TEST_1716,248.72960273049932
TEST_1717,631.8156980064529
TEST_1718,654.2955176636368
TEST_1719,389.34867551234964
TEST_1720,547.4027505217831
TEST_1721,161.19207848491774
TEST_1722,655.5225986209659
TEST_1723,146.09167673237766
TEST_1724,145.75134140989994
TEST_1725,644.407892659376
TEST_1726,149.05574403137794
TEST_1727,251.4300383387351
TEST_1728,180.44517827485706
TEST_1729,255.76988607245926
TEST_1730,560.1983175383743
TEST_1731,32.663553120511985
TEST_1732,242.77678354667557
TEST_1733,700.1227597119597
TEST_1734,155.4523819978138
TEST_1735,448.67148256183634
TEST_1736,744.5390631982885
TEST_1737,249.45198066184946
TEST_1738,260.74277232039833
TEST_1739,156.45849143392945
TEST_1740,356.5356870088804
TEST_1741,657.0402289713152
TEST_1742,254.49921043263367
TEST_1743,240.61382984069698
TEST_1744,44.460200835728195
TEST_1745,149.92502172495892
TEST_1746,528.858253127276
TEST_1747,456.66201319715566
TEST_1748,372.17887695339897
TEST_1749,248.1630866672382
TEST_1750,246.3761260714195
TEST_1751,658.8846947328598
TEST_1752,553.1472311901548
TEST_1753,449.7858788486671
TEST_1754,152.7318177953545
TEST_1755,645.1351131866552
TEST_1756,446.07543653044496
TEST_1757,189.62707512969178
TEST_1758,146.19209905528263
TEST_1759,161.5654859564316
TEST_1760,245.65041053868987
TEST_1761,648.7483626085542
TEST_1762,570.4843381666426
TEST_1763,757.103118289568
TEST_1764,657.787441511913
TEST_1765,452.06405489850476
TEST_1766,448.33829869048463
TEST_1767,48.1786132781968
TEST_1768,353.06398481243906
TEST_1769,357.3442976123508
TEST_1770,648.7498826054007
TEST_1771,653.5733578496532
TEST_1772,444.3873780880837
TEST_1773,577.7407205029082
TEST_1774,422.8165554605724
TEST_1775,448.2154996402203
TEST_1776,247.29656761844046
TEST_1777,738.595632343631
TEST_1778,622.2545893149511
TEST_1779,447.74541063155533
TEST_1780,252.96378638513164
TEST_1781,38.62270519970365
TEST_1782,197.52999589349497
TEST_1783,552.7798022314664
TEST_1784,546.3409631600708
TEST_1785,255.30232864294774
TEST_1786,438.0171372273158
TEST_1787,46.75649795579774
TEST_1788,342.16498459864243
TEST_1789,96.1294924914853
TEST_1790,642.6473571535927
TEST_1791,345.44139367058256
TEST_1792,125.55247293075783
TEST_1793,551.2280840508209
TEST_1794,42.140118142204685
TEST_1795,651.9412507169022
TEST_1796,244.15993022252746
TEST_1797,29.856630461367217
TEST_1798,241.04395274021962
TEST_1799,636.108568373417
TEST_1800,359.4158308573707
TEST_1801,452.22498357260673
TEST_1802,636.978999416745
TEST_1803,555.425848902094
TEST_1804,252.73589201586051
TEST_1805,622.1874902237955
TEST_1806,395.4204700375746
TEST_1807,762.5787475365954
TEST_1808,455.91680972939616
TEST_1809,641.9121999159916
TEST_1810,146.90182909993524
TEST_1811,635.6574366524461
TEST_1812,556.0885867358735
TEST_1813,535.7277020925653
TEST_1814,651.8070082153974
TEST_1815,148.62469843159184
TEST_1816,539.7572426590376
TEST_1817,551.5186142979345
TEST_1818,444.25033001073973
TEST_1819,250.42977850550596
TEST_1820,132.91721173184132
TEST_1821,641.96521122465
TEST_1822,96.12693139492268
TEST_1823,647.9480149539615
TEST_1824,41.09306588876478
TEST_1825,244.07170449199685
TEST_1826,736.7950474274069
TEST_1827,246.62893674713516
TEST_1828,151.97288272716247
TEST_1829,248.71771693587255
TEST_1830,144.83555764733825
TEST_1831,42.34078288250918
TEST_1832,353.0779629558424
TEST_1833,551.8450170720215
TEST_1834,339.7803905779805
TEST_1835,650.2278232329257
TEST_1836,608.923197418264
TEST_1837,193.74090762742384
TEST_1838,42.456891569699195
TEST_1839,52.13024446372207
TEST_1840,195.94045898435704
TEST_1841,631.2003049492708
TEST_1842,41.02877399359693
TEST_1843,754.2927417702382
TEST_1844,23.092896712830758
TEST_1845,50.32510886324877
TEST_1846,162.72072784623535
TEST_1847,653.5953883447169
TEST_1848,29.922162822154775
TEST_1849,734.020145817249
TEST_1850,250.28063221424804
TEST_1851,254.7699505336999
TEST_1852,340.4764661959788
TEST_1853,446.7196913788311
TEST_1854,219.2861074878781
TEST_1855,752.9875232620522
TEST_1856,507.3153387220425
TEST_1857,697.7743160527141
TEST_1858,556.8375054547562
TEST_1859,359.2375956456816
TEST_1860,449.20326438755916
TEST_1861,447.03534816944244
TEST_1862,617.877467956782
TEST_1863,453.0453394126016
TEST_1864,752.2226257679118
TEST_1865,573.4159803121559
TEST_1866,541.1196621518036
TEST_1867,545.5887139374194
TEST_1868,38.068352668848924
TEST_1869,632.6641110166299
TEST_1870,638.580306638084
TEST_1871,149.18164482130717
TEST_1872,336.93849958740327
